"","AreaShape_Area","AreaShape_Compactness","AreaShape_Eccentricity","AreaShape_EulerNumber","AreaShape_Extent","AreaShape_FormFactor","AreaShape_MajorAxisLength","AreaShape_MaxFeretDiameter","AreaShape_MaximumRadius","AreaShape_MeanRadius","AreaShape_MedianRadius","AreaShape_MinFeretDiameter","AreaShape_MinorAxisLength","AreaShape_Orientation","AreaShape_Perimeter","AreaShape_Solidity","AreaShape_Zernike_0_0","AreaShape_Zernike_1_1","AreaShape_Zernike_2_0","AreaShape_Zernike_2_2","AreaShape_Zernike_3_1","AreaShape_Zernike_3_3","AreaShape_Zernike_4_0","AreaShape_Zernike_4_2","AreaShape_Zernike_4_4","AreaShape_Zernike_5_1","AreaShape_Zernike_5_3","AreaShape_Zernike_5_5","AreaShape_Zernike_6_0","AreaShape_Zernike_6_2","AreaShape_Zernike_6_4","AreaShape_Zernike_6_6","AreaShape_Zernike_7_1","AreaShape_Zernike_7_3","AreaShape_Zernike_7_5","AreaShape_Zernike_7_7","AreaShape_Zernike_8_0","AreaShape_Zernike_8_2","AreaShape_Zernike_8_4","AreaShape_Zernike_8_6","AreaShape_Zernike_8_8","AreaShape_Zernike_9_1","AreaShape_Zernike_9_3","AreaShape_Zernike_9_5","AreaShape_Zernike_9_7","AreaShape_Zernike_9_9","Intensity_IntegratedIntensityEdge_Rhodamine","Intensity_IntegratedIntensity_Rhodamine","Intensity_LowerQuartileIntensity_Rhodamine","Intensity_MADIntensity_Rhodamine","Intensity_MassDisplacement_Rhodamine","Intensity_MaxIntensityEdge_Rhodamine","Intensity_MaxIntensity_Rhodamine","Intensity_MeanIntensityEdge_Rhodamine","Intensity_MeanIntensity_Rhodamine","Intensity_MedianIntensity_Rhodamine","Intensity_MinIntensityEdge_Rhodamine","Intensity_MinIntensity_Rhodamine","Intensity_StdIntensityEdge_Rhodamine","Intensity_StdIntensity_Rhodamine","Intensity_UpperQuartileIntensity_Rhodamine","Math_AreaSquareMicron","Math_AspectRatio","Math_BeadAreaEquiv","Math_MaxFeretMicron","Math_MinFeretMicron","Parent_Spindles","Euclidian_norm_centers"
"147",0.46274082880069,0.568605190766731,0.942264152146109,0,0.623272941467489,0.66544552583192,0.716021845288095,0.605658108674635,0.170641890442031,0.421879816866497,0.536531271797189,-0.195482268000683,-0.0747324762361053,1.42811283476526,0.0484262649350357,1.06688241896308,-0.479842863516333,-1.5944721336433,0.00581618035190186,1.15386349887622,-1.0251172288699,-1.08665957131266,0.98707721374492,1.53482270996589,1.4281742141845,-1.26795570553269,-0.730559703516195,-1.00663639266494,0.107447183543734,-0.422264447270091,1.37549464705191,1.33678698125253,-1.83573328001336,-1.47911459076407,-0.953078403097936,-1.09184722104262,0.359700802885134,-0.742889631531198,-1.83322051901998,0.754605054184322,1.0511072805805,-0.901193294910914,-1.26812609422476,-1.57913925444104,-1.17132806636455,-1.32581894629887,-0.54897844966455,-0.0405636503815157,-0.831492359739745,-0.579181254078003,0.011639230880233,-1.02791407881975,-0.90781252967554,-1.03876562181887,-0.825575159320402,-0.781281140563231,-1.02974386565893,-0.96921989379124,-0.719347932396126,-0.641733831787966,-0.79269992760457,0.462740828789454,1.08984397089945,-1.27087840003877,0.605658109092744,-0.195482268721928,-0.924072811254337,-1.1612078346058
"148",0.0732877243429821,0.70306443095579,1.0018046211884,0,0.609586039350923,0.440684060320957,0.410583295946639,0.374992554158616,-0.154154856943954,0.0156896545222576,0.107876063563199,-0.437910436620891,-0.449311731593111,0.34232134170472,-0.199113858949665,0.932768252772672,-0.736289276596481,-0.178874197593881,-0.242153449890233,0.323652241600569,0.410031321764641,0.666124530059912,1.05872013465617,1.00255663313592,0.439315999558425,0.291008403043654,1.0767449924608,1.05333248301475,0.101873809292044,0.00102225776703469,0.685584645680523,0.443462180944163,-2.32780923362768,0.142825856509113,1.23196562919692,1.25055336708531,-0.786468502215523,-1.39316252991938,-1.26698988680257,0.365241763579558,0.256910601748217,0.565126370119027,-0.850889899042156,-1.43705772969459,1.16153613583562,1.33396895766079,-0.418814180842931,-0.0756691492370181,-0.321687313211466,-0.350258370692365,-0.399342083874968,-0.365775702965477,-0.461389431508176,-0.410414175783043,-0.290109429838306,-0.215893718605029,-0.453683700487808,-0.698026011232715,-0.00808800681669587,-0.122470396818593,-0.253341279764029,0.0732877243016746,1.12702820628105,-0.929422433182302,0.374992554589935,-0.437910435498378,-0.924072811254337,-0.035989560118994
"149",0.552487335764441,0.36221230601345,0.817301303920281,0,0.964835890261223,0.779578250925782,0.69976775751363,0.613414195781565,0.459432814243446,0.561744990519594,0.649908811687545,0.0958705788491764,0.102652493613818,1.41716517240063,0.0801777031309961,1.01401583268699,-0.338643147127311,-1.22617290451165,0.241001109776033,1.16535412348293,-0.684013038268848,-0.942746889521834,1.01160117106427,1.11917540533576,1.69748805952561,-0.837806670241249,-1.19962412263681,-0.814120938343855,-0.798560193950071,-1.40328504441716,1.23906110649604,1.62821290615395,-1.55505507166974,-2.02504258309665,-0.851379536442172,-0.887259177094722,1.08701062043197,0.382558916186586,-2.40902513053731,0.48871348043439,1.32721147646715,0.0712874336490834,-0.493922332097139,-1.97708127201174,-0.726581810786463,-1.0276939951452,-0.187895966913245,0.310110412180763,-0.0649508852561042,-0.411891454680806,0.0477208886194443,-0.4068654769995,-0.295334499568991,-0.351615867638913,-0.132408612551911,-0.0743568581161027,-0.408298546984642,-0.34977450802439,-0.12748479818061,-0.094226078520572,-0.149807185421206,0.552487335804285,0.778794870419836,-1.07048564392959,0.613414195539192,0.0958705789754518,-0.924072811254337,-0.722854601381053
"150",-0.947759468396364,1.73747257022559,1.32852398937253,0,-0.548916727784299,-1.02788217522262,0.00324896928609112,-0.0875723032942178,-1.49197411252307,-1.25224902892852,-1.15788736824545,-1.56610737416954,-1.53259796275038,0.12072547728442,-0.342872992400463,-0.58935438600006,-1.57212622477595,-0.141216152199976,-1.5672969616984,-0.860635499806673,1.02630873625594,0.034984920744343,-0.355618372540633,0.268664345553892,-0.582115507963131,1.92425313178836,1.18023633728651,-0.191296464072306,-0.838131963649677,-0.348050599701447,0.474491762394754,-0.187744314847764,1.80425134657748,2.12781926059187,0.974451554862222,-0.459409320819474,-0.138288289512253,-0.33424568755472,-0.332553554359651,0.677981867488991,0.206811724493423,0.782001685660957,1.37073998129861,1.57030801464182,0.570944719218715,-0.781745483498484,-1.01239975475097,-1.20567085647225,-1.32115627599103,-0.658424367653135,0.381827103554277,-1.30880311372575,-1.14136502222477,-1.3228588064772,-1.23060830073571,-1.26429064255096,-1.30088697982045,-1.33587962608748,-0.981347035039738,-0.814437530161779,-1.16614184046718,-0.94775946795641,1.8131027279779,-1.3837272747432,-0.0875723040570044,-1.56610737402006,-0.924072811254337,0.659983384129141
"151",0.791863101547214,0.672440696345978,0.979789392386694,0,1.13292495785227,0.41260130700971,1.07119860687563,1.10053690632962,0.431667889527875,0.657989289567013,0.73319531716973,0.0882982525726276,0.176632514382039,0.0638978821579857,0.423502626436472,1.01501321723952,-0.787732098615749,-0.301389754354249,-0.161157941301222,0.320494652058753,-0.446977696856706,-0.0963075888754623,1.14468432322836,1.44408135078684,0.472302350771733,-0.430117232748759,-0.514156978238843,-0.21702674132557,0.405182245653628,0.524218298912626,1.34925696804099,0.548739152647317,-1.48227546052462,0.0391949585634712,-0.563729561625966,-0.437070554955654,-0.6856080892845,-1.79791547495571,-0.744580332893629,1.08682705564725,0.480669135719845,-0.492737442028829,-0.395052539106045,0.507308757082483,-0.169890782100829,-0.700670616180928,-0.438742841609178,0.0711772213051659,-1.09672552815789,-0.632009611782381,0.793968011334406,-1.28407129045417,-1.0656960133535,-1.30821254682865,-1.07231996457515,-1.03360170276387,-1.33274684411506,-1.27124774924063,-0.911717345553176,-0.796294559622155,-1.03015692107589,0.791863101422249,1.24340013675942,-1.28597534963249,1.10053690569203,0.0882982531835938,0.684906038108059,-0.682958075198047
"152",-0.401576575052737,0.882326441170863,0.345310707053437,0,-1.4730484605702,-1.78215422218426,-0.122252785609173,-0.117944598547125,-0.549732997617791,-0.835726954893843,-0.948030977610228,0.283915055487323,-0.133722820880761,1.69352765101071,1.03260538219593,-2.19061062614499,-0.696442747163569,1.05835222044079,-1.11063498548183,-0.968092625784608,2.16114180526551,0.084728404103836,-1.89558427637998,-0.786505954557609,-0.901014973608443,1.51253379215136,0.95852695755615,0.304771050130495,-0.474614386280965,-0.693605816761734,0.408020623207411,-1.01362920544311,-0.767046318581004,1.98492353431901,0.605835585627526,-1.00870723264698,-0.231236731116777,-1.08594076860285,0.236722765931521,0.714222785424622,-1.60438786413126,-0.852742219060972,0.646951247393452,0.86009895854491,-0.419250215050753,-2.22254532667229,-0.317428324163353,-1.00468261834261,-1.91402892555568,-0.781690535630016,-1.05070333621923,-1.99217593187348,-1.44432635572252,-1.96311153863626,-1.83214948536383,-1.85470699135479,-1.93776620001797,-1.93409058446765,-1.80530366701823,-1.39193414189974,-1.78058217977423,-0.401576575134009,-0.420689669244061,-1.93679229756885,-0.117944599160342,0.283915054901185,-0.924072811254337,0.846302275092008
"153",0.95850928920834,0.665022933091196,0.559589871170707,0,-1.54124762334984,-0.566371720299413,1.11817326167341,1.31542423334077,0.61737903539621,0.476184933566688,0.398869313598181,1.0762041431565,0.819658051349259,1.33643299279048,1.05720694395014,-1.10838633799796,-0.871606716302244,-1.11176987774589,-0.0331367102495852,-0.634127520900488,-0.385027015901034,-0.187182569421546,1.03486395436419,1.2710077853344,-0.931181796052009,-0.374898125169951,0.53112647795842,0.0193435364698271,0.063058492387499,1.2777856374641,0.184471426390044,-0.0717921318171125,-1.53920425042161,-0.0359776248665489,1.44221221794299,-1.080641824444,-1.73885590256569,-0.804330507649928,-0.491421126283042,1.79490624080268,-0.506201379952409,-0.445651508035383,-1.76620010201964,1.7007195893817,0.715962850787125,-1.15806797872763,-0.0477416243163533,0.0435294899756888,-1.47312325532087,-0.693643272789387,-0.769455338673913,-1.59900551877508,-1.27487982001807,-1.59319416013818,-1.42035419633605,-1.38191508672141,-1.58404982803466,-1.77731355029304,-1.44101105680993,-1.11253761168653,-1.35837840258734,0.95850928905171,0.382462247572396,-1.98904556327878,1.31542423297122,1.07620414406111,0.684906038108059,1.0653173073566
"154",-0.258981617810091,1.26433743851401,1.04568467821121,0,-0.617041185129085,-0.380996442294778,0.341780653207286,0.180871441266405,-0.758298229962359,-0.581913710960646,-0.487072671970332,-0.486327619833866,-0.589068883433509,0.242219318282328,-0.101803209481393,-0.699150481591817,-0.958015168919307,0.0161428233852312,-1.06343090424079,0.236010667716812,1.30515528159787,-0.920127986287674,-0.640258537790801,0.981567894685369,0.484134009864187,2.0757419733586,0.403843109103471,-2.51266550192322,-1.10889415069347,-0.904035383268896,1.28057665011507,0.700006707921753,1.14877951154205,1.26471585586013,-1.48704615642853,-1.97098299094174,-1.4391720492869,-0.330145239712357,0.589797948365548,1.03004207255905,0.856529893416064,-1.6984077040282,0.153229584867432,-1.42003663771372,-1.16773246520973,-1.5887590999081,-0.594320715172987,-0.586389053673936,-1.03685751143841,-0.579181254078003,0.503832687605441,-0.899324192647873,-0.98299906354144,-1.03881777816264,-0.9671396649181,-0.957792960618271,-1.02974386565893,-1.01242198809905,-0.63480548675143,-0.664602943022542,-0.910085118001384,-0.258981617814891,0.988859589187728,-1.37068637832097,0.18087144186957,-0.486327619431912,-0.924072811254337,0.482815835174697
"155",1.02478802122739,0.639256028255409,0.555943856511742,0,-1.49753933574265,-0.642196834070518,1.16797199682087,1.35207906300381,0.663482753151602,0.530931304293064,0.444037330874607,1.10229354130888,0.869723936488721,1.34347069055757,1.15793816901459,-1.05403222835948,-0.832361685074861,-1.03583423548078,-0.00629447117711312,-0.562268397641435,-0.35113084556267,-0.307181887012394,0.995996645416366,1.29751390611107,-0.839001762815764,-0.434495865040362,0.466879632844183,-0.0696951236495259,0.0169646375070447,1.18942151294332,0.22319785873114,0.0632505741637638,-1.65172593244517,0.0591008877649389,1.35980323281398,-0.956195663151101,-2.01829006868908,-0.708702223775132,-0.645335692296834,1.88640216267695,-0.392298827057938,-0.49829127345818,-1.99242751586804,1.65625589453916,0.80132149290617,-1.16922548108935,0.402065524666548,0.37625752642725,-0.702879701783571,-0.499938717521436,-0.388839854797158,-0.748289608878639,-0.664347226245235,-0.802596353492148,-0.660413491355006,-0.627145124250946,-0.783638826973799,-1.01242198809905,-0.680783137397493,-0.413284330326396,-0.623779209165494,1.02478802107287,0.391407380020159,-1.62789761056985,1.35207906301734,1.10229354110068,0.684906038108059,1.02135479325001
"156",0.312216510275633,1.04822434768779,1.16000788017305,0,-1.15392016241499,-0.110830599937413,0.822877481290958,0.866241528894363,-0.00534142350717084,0.068117455382037,0.127961523374095,-0.37727722672818,-0.397340786209353,0.696469556321926,0.265229555837537,0.832134442133994,-1.12718137751763,-1.12591742424967,-0.527548568356959,-0.285402533933784,-0.386990840085916,-0.404174436467988,1.38867894598754,1.1121854268041,0.0502628777266976,-0.170821278533603,0.13530871360646,-0.0276460582796701,0.913787422330325,1.14793412299118,1.38057161780793,0.352526427815624,-0.804717292644812,-0.308012899429488,0.581316105717783,0.206667641307039,-0.912300333976133,-1.0327464712308,0.915790813551647,1.25395227097283,0.562292943113337,-1.5292976137035,-1.22073539484893,-0.246461324597852,0.846958094992345,0.365866650487683,-0.510053988571184,-0.336239949838446,-1.36677412617526,-0.70244799907345,0.177806162159788,-1.43643956539165,-1.31337482930957,-1.46330619649751,-1.34206074337537,-1.29079343350143,-1.44722761315788,-1.52174199087483,-1.02418873365521,-1.1479098257378,-1.29918060382527,0.312216510456593,1.48913953290528,-0.743236476507302,0.866241529162816,-0.377277225728963,-0.924072811254337,-0.795443019432916
