"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"AreaShape_Zernike_7_7",36,4128,0.00441493192257249,0.00322230312135608,0.0036591721744888,0.00396155645786041,0.00259933400267124,3.80742802131891e-05,0.0205947347549086,0.0205566604746954,1.45859637944212,2.53843870783337,5.0152957430509e-05
"AreaShape_Zernike_8_0",37,4128,0.00820159722357426,0.00576119405029532,0.0072703470104936,0.00776934664820451,0.00646567605237034,9.69007526102097e-06,0.0275902838278101,0.027580593752549,0.554803388149462,-0.553811871331288,8.96690686975979e-05
"AreaShape_Zernike_8_2",38,4128,0.00778333637298223,0.00399884426918408,0.00753771691871068,0.00764059273044273,0.00453515651717546,0.000131281930193434,0.0246353347075466,0.0245040527773531,0.313277001185694,-0.580436462251305,6.22392924720323e-05
"AreaShape_Zernike_8_4",39,4128,0.00726395558406895,0.00382636416481997,0.00689251704862,0.00705123235813468,0.00405515325298896,8.38807756991999e-05,0.0250649331326904,0.0249810523569912,0.531303270254193,-0.0341067892222728,5.95547569066314e-05
"AreaShape_Zernike_8_6",40,4128,0.00764502210586981,0.00404779372376656,0.00738384016685728,0.0074963748715383,0.00471926400376218,0.000134167893279866,0.0228322913281154,0.0226981234348355,0.319208458644534,-0.572812140695308,6.30011574547682e-05
"AreaShape_Zernike_8_8",41,4128,0.00774999903372514,0.00277417554123816,0.0080913840178285,0.00789326357435488,0.00289701755488921,3.41620737260133e-05,0.0210041991362293,0.0209700370625033,-0.366340179349617,-0.281491770551099,4.31781563014232e-05
"AreaShape_Zernike_9_1",42,4128,0.00590435499843444,0.00342193479166494,0.00545710765269412,0.0056573584607532,0.0035782525583599,3.30560401850098e-05,0.0214363618786754,0.0214033058384904,0.632615998504688,-0.0288518221699392,5.32600886610953e-05
"AreaShape_Zernike_9_3",43,4128,0.00549486980482772,0.00299977194771285,0.00504087548466229,0.00530164919050769,0.00309892133794145,0.000121808913383483,0.0183527194491915,0.018230910535808,0.594169635345433,-0.0605435645177383,4.66894109985416e-05
"AreaShape_Zernike_9_5",44,4128,0.00499686511841162,0.00296467968498416,0.00453559086033943,0.00473550519182463,0.00297650171691617,7.58403807168464e-05,0.0182048722377217,0.0181290318570048,0.816158425881472,0.482049853511791,4.61432237863244e-05
"AreaShape_Zernike_9_7",45,4128,0.00437016413133581,0.00282637945102619,0.00382323821817808,0.00406580435513827,0.00260702177098554,4.34024642456225e-05,0.0224870876712118,0.0224436852069662,1.08196919767946,1.5053366787345,4.39906746669217e-05
"AreaShape_Zernike_9_9",46,4128,0.00295859304225853,0.00210615245308354,0.0024485005277647,0.00267529496578628,0.00179541389680536,2.66108440637558e-05,0.0122899565366615,0.0122633456925977,1.29970309255235,1.76092697312456,3.27808310837023e-05
"Children_FilteredChromatin_Count",47,4128,1.37403100775194,0.777764673961083,1,1.1976392251816,0,1,10,9,3.14325506638978,15.0864198681186,0.0121053783939817
"Intensity_IntegratedIntensityEdge_DNA",48,4128,2.80419844898025,1.84582759128885,2.23197528335731,2.46431737280777,0.927227335603978,0.694880597991869,21.2834671945311,20.5885865965392,3.12743198873409,15.0523573407177,0.0287290515893519
"Intensity_IntegratedIntensityEdge_Rhodamine",49,4128,4.14508739726725,2.83302659421927,3.46225686301477,3.6810595076701,1.69507546507912,0.870298313675448,33.6180366035551,32.7477382898796,3.22699557802318,17.8448300356211,0.0440941329317222
"Intensity_IntegratedIntensity_DNA",50,4128,56.6410648832865,54.5801002067865,42.8924316965276,47.3583725582632,31.8402349405731,6.00593575811945,1006.68003873806,1000.67410297995,4.6518789212443,51.3443411307835,0.849502153935127
"Intensity_IntegratedIntensity_Rhodamine",51,4128,123.209548695201,142.599428849131,77.2806298898067,94.9772699133965,74.5974491297884,6.72767223464325,1779.80186792277,1773.07419568812,3.30319012841601,17.5739934106613,2.21946316511514
"Intensity_LowerQuartileIntensity_DNA",52,4128,0.00383485875161484,0.00126497605290269,0.0033569848164916,0.00358663451016884,0.000339345387881622,0.00299076829105616,0.0225719083100557,0.0195811400189996,5.46425162815212,48.4360966068151,1.9688492280994e-05
"Intensity_LowerQuartileIntensity_Rhodamine",53,4128,0.00758580401393268,0.0037676919999666,0.00669871084392071,0.0069930692237591,0.00269214042238891,0.00321965361945331,0.0364385433495045,0.0332188897300512,2.36553628380261,8.72963051211271,5.86415645484249e-05
"Intensity_MADIntensity_DNA",54,4128,0.000458731749569934,0.000889151013034472,0.000152590218931437,0.000261964256102591,0.000158361181011423,1.52590218931437e-05,0.0151369497179985,0.0151216906961054,5.58177873650827,48.7067418852579,1.3839031036672e-05
"Intensity_MADIntensity_Rhodamine",55,4128,0.00136980770858904,0.00167412730917847,0.000823987182229757,0.00104097102197354,0.000791805559862405,0,0.017624169588089,0.017624169588089,3.30558648496428,16.4973209405836,2.60566534271752e-05
"Intensity_MassDisplacement_DNA",56,4128,2.08364639961031,2.70193877852744,1.18447869377115,1.5328978451255,1.16932297166067,0.00128855845737975,29.2802578982544,29.278969339797,3.46644522747578,17.7499133869993,0.0420538401993354
"Intensity_MassDisplacement_Rhodamine",57,4128,1.49426879984185,1.60884418943316,1.0494641280066,1.22074992623302,0.996077099896823,0.0015475425108674,19.2582132054865,19.2566656629756,3.60615426390805,23.0686420001432,0.0250405660504733
"Intensity_MaxIntensityEdge_DNA",58,4128,0.00771246720301691,0.00556974112947312,0.00572213344275951,0.00660918866829342,0.00210394175006077,0.00305180437862873,0.0623941421508789,0.0593423377722502,3.66897837684885,20.6810532158878,8.6689234142523e-05
"Intensity_MaxIntensityEdge_Rhodamine",59,4128,0.00700272307427764,0.00274095950411487,0.00637827115133405,0.0066280269057526,0.0021718111728318,0.00329594872891903,0.0291752498596907,0.0258793011307716,1.84468408874302,6.01034660240653,4.2661171265219e-05
"Intensity_MaxIntensity_DNA",60,4128,0.00929201253741265,0.00727868372012965,0.0067444876767695,0.00780643073370631,0.00287312393886968,0.00306706340052187,0.0624856948852539,0.059418631484732,3.16751468873667,13.680705599692,0.000113287763757053
"Intensity_MaxIntensity_Rhodamine",61,4128,0.0149497902490647,0.0114300911905451,0.0111848628148437,0.0127945560477133,0.00661723489109426,0.00338750286027789,0.0624856948852539,0.059098192024976,2.03164080319714,4.51662130021875,0.00017790159873755
"Intensity_MeanIntensityEdge_DNA",62,4128,0.00431918502448701,0.00173690135744057,0.0036609577047687,0.00398806614485585,0.000596508845631934,0.00300361713659905,0.0304087477752707,0.0274051306386717,4.88062376857169,42.0973790291006,2.70336888120104e-05
"Intensity_MeanIntensityEdge_Rhodamine",63,4128,0.00626395879623888,0.00211594707123453,0.00582391638524536,0.00600518437049536,0.00181245683459747,0.00322393184989064,0.0216868426754013,0.0184629108255107,1.50654985867813,3.95994643718202,3.29332776564407e-05
"Intensity_MeanIntensity_DNA",64,4128,0.0046893171512595,0.00221640265781002,0.00389470973419128,0.00424828286469489,0.000770483710423327,0.00300439570727403,0.0287795171987852,0.0257751214915112,4.41680268545248,29.9607220567262,3.44968005676736e-05
"Intensity_MeanIntensity_Rhodamine",65,4128,0.00913533355906584,0.00546872890155345,0.00768434911314817,0.0082197038537096,0.00355713790866324,0.00324185878658716,0.0501814536905537,0.0469395949039665,2.43264389399384,8.70037267753886,8.51170474871955e-05
"Intensity_MedianIntensity_DNA",66,4128,0.00423454680642954,0.00196429452293403,0.00350957503542304,0.00382451869759621,0.000475083543034271,0.0030060273129493,0.0281071178615093,0.02510109054856,5.06277537585426,38.436545327127,3.05729088417457e-05
"Intensity_MedianIntensity_Rhodamine",67,4128,0.00896881736618469,0.00548566513313563,0.00756847485899925,0.00803310157320762,0.00350656866291538,0.00323491264134645,0.0624856948852539,0.0592507822439075,2.76006267049691,12.0245003893205,8.53806484178296e-05
"Intensity_MinIntensityEdge_DNA",68,4128,0.00343698380491741,0.000599463003961096,0.00320439459756017,0.00333407781751811,0.000271476310305297,0.00294499122537673,0.0130464639514685,0.0101014727260917,4.75692094023224,50.1310412275347,9.33023411719668e-06
"Intensity_MinIntensityEdge_Rhodamine",69,4128,0.00585875848132003,0.00184744564405687,0.00549324788153171,0.00564450812693764,0.00162885786183178,0.00315861753188074,0.017532616853714,0.0143739993218332,1.3449588105496,2.92647504913709,2.87542354806677e-05
"Intensity_MinIntensity_DNA",70,4128,0.00341955125899291,0.000592406061707292,0.00317387655377388,0.00331839852539042,0.000248853284446523,0.00292973220348358,0.0130464639514685,0.0101167317479849,4.79019182922524,51.5649333735295,9.22039760861407e-06
"Intensity_MinIntensity_Rhodamine",71,4128,0.00578185715153091,0.00181453227880545,0.00543221179395914,0.00557215708704241,0.00158361181011423,0.00309758144430816,0.017532616853714,0.0144350354094058,1.36320231191508,3.05474807213927,2.82419613263806e-05
"Intensity_StdIntensityEdge_DNA",72,4128,0.000950144179598867,0.00121201716040712,0.000520542115696467,0.0007083319197516,0.000442780302992258,1.67995322563115e-05,0.0156019706085417,0.0155851710762854,3.89620314733307,23.6915542068807,1.88642231229206e-05
"Intensity_StdIntensityEdge_Rhodamine",73,4128,0.000185390150948658,0.000176251107849948,0.000137599846607881,0.000153587983606038,9.43603936778032e-05,2.15082453656183e-05,0.00328112053470345,0.00325961228933784,4.55064223129747,43.7834129025807,2.74322867097569e-06
"Intensity_StdIntensity_DNA",74,4128,0.00120588817320094,0.00149487309377378,0.000692952574562132,0.000908802430102557,0.000589225745385547,1.73255113392641e-05,0.0148844009113715,0.0148670754000322,3.53069151474278,18.4235232488742,2.32666834287452e-05
"Intensity_StdIntensity_Rhodamine",75,4128,0.0019592328164614,0.00226238580794868,0.00120299217143018,0.00150924579435592,0.00112647838460343,3.36268771047471e-05,0.0186238605190979,0.0185902336419932,2.72071770848399,9.98969015791247,3.52124970383564e-05
"Intensity_UpperQuartileIntensity_DNA",76,4128,0.00519415281820513,0.00308469912178428,0.00413519516587257,0.00456053330860037,0.00101803581845015,0.00302128633484244,0.0381780713796616,0.0351567850448191,4.49002996792238,30.2338217943921,4.80112447259984e-05
"Intensity_UpperQuartileIntensity_Rhodamine",77,4128,0.0104805777893574,0.00713123234914192,0.00851453468203545,0.0092356120225718,0.00436624433593825,0.00326543068513274,0.0624856948852539,0.0592202642001212,2.66807676525196,10.5220156097248,0.000110992783411099
"Math_AreaSquareMicron",78,4128,309.178968111601,205.552422128644,270.498842701691,284.489002958972,193.902111414838,51.7904085629605,1242.07957604131,1190.28916747835,1.18710703681108,1.70221224822222,3.19928370749223
"Math_AspectRatio",79,4128,1.87858934683841,0.732643597925316,1.73471570533104,1.7878856774763,0.464850410297654,1.04910015549553,16.8328554053677,15.7837552498722,7.15469931429471,106.838028667201,0.0114030995206372
"Math_BeadAreaEquiv",80,4128,10.4196490258296,7.33179658742113,8.90404974275416,9.44551325192843,5.12936291616048,0.591475130040221,63.6371826774639,63.0457075474236,1.75962522426654,5.00714691267903,0.114114429428146
"Math_MaxFeretMicron",81,4128,28.1239397273014,10.3022673999137,27.6296571372062,27.5022517618379,9.58791293655798,9.01513804348498,83.8347000394135,74.8195619959285,0.884577932492461,2.05651547998257,0.160347788177094
"Math_MinFeretMicron",82,4128,15.6966693544806,5.86312363296533,15.0969681813936,15.2507739678772,5.65741710886188,3.6606265612259,49.1745320719168,45.5139055106909,0.804688814964716,0.953262447814937,0.0912555333559591
"Math_SpindletoChromatinArea",83,4128,1.83113959271655,2.00772013718998,1.44269723769698,1.51588397210965,0.780102764867884,0.0808199985251825,39.5465648854962,39.465744886971,7.66206895718043,97.7106901226651,0.0312487990051316
"Math_TotalChromatinArea",84,4128,226.475456651591,159.359684390192,193.53326839895,205.302205643998,111.488861658341,12.8559608717966,1383.1809469947,1370.3249861229,1.75962522426654,5.00714691267902,2.48032514830484
"Math_TotalChromatinIntegratedIntensity",85,4128,52.3183500327544,61.7837229959497,35.4743196933996,41.4219865102115,23.0971143366275,1.62023346265778,1387.49941724725,1385.87918378459,6.81341401778549,93.1900469257586,0.961621645331177
"Math_TotalChromatinMaxFeret",86,4128,32.3145250719432,17.1660064256439,29.6160709892625,30.3645347255833,11.5656691362006,4.4988474998246,185.969787030372,181.470939530548,2.25301250721357,10.5427187531075,0.267177219862185
"Math_TotalChromatinPerimeter",87,4128,157.588796066332,152.643304603301,120.418284789645,130.406557903729,63.9094162135928,14.0394822006474,2595.29320388349,2581.25372168284,5.09097955645801,43.7473054543216,2.37578926299144
"Mean_FilteredChromatin_AreaShape_Area",88,4128,7007.45664711379,4799.94017440989,6297,6446.89555336965,3781.74195,491,31338,30847,1.43514233631389,3.20510818774243,74.7078056191246
"Mean_FilteredChromatin_AreaShape_Compactness",89,4128,2.11885323382369,1.77778918077646,1.79895818333425,1.8983448094391,0.638745597629799,1.00340730899409,48.1885706517845,47.1851633427904,14.3714167803795,294.026392807667,0.0276700799850197
"Mean_FilteredChromatin_AreaShape_Eccentricity",90,4128,0.841004955509408,0.129643738760814,0.87671248546828,0.861064305119813,0.104531900291248,0.140599101414933,0.999642860189561,0.859043758774628,-1.52587484924009,2.62313387944476,0.00201781665669827
"Mean_FilteredChromatin_AreaShape_EulerNumber",91,4128,-4.90831862541528,13.5644682353229,-1,-2.20095519139859,2.9652,-277,1,278,-8.33892711923836,112.919040430781,0.211121726402742
"Mean_FilteredChromatin_AreaShape_Extent",92,4128,0.455218890450616,0.122388988205163,0.454764832361822,0.455034814115327,0.124325418758493,0.0263771402364452,0.836226293796207,0.809849153559762,-0.0121508241524856,-0.17787692265884,0.00190490139637558
"Mean_FilteredChromatin_AreaShape_FormFactor",93,4128,0.243590024511517,0.150876549233808,0.217088867462507,0.228357290037855,0.139226125588019,0.00662634450192574,0.908705307515314,0.902078963013388,1.04689971024683,1.35662048283117,0.0023482909167778
"Mean_FilteredChromatin_AreaShape_MajorAxisLength",94,4128,158.746407185302,79.6755676017338,153.043408674494,153.06972411649,68.5455495121216,27.6154200342354,1289.27952432796,1261.66410429373,2.98983180355571,28.7243540149256,1.24009604301278
"Mean_FilteredChromatin_AreaShape_MaxFeretDiameter",95,4128,157.168305011592,72.8314452890017,153.096373403659,152.80369696657,64.400900673658,27.8028775489157,1072.4798366403,1044.67695909138,2.21220404228694,18.1847837615011,1.13357193212926
"Mean_FilteredChromatin_AreaShape_MaximumRadius",96,4128,22.9789571107625,11.0550969189429,21.6018337070706,22.0103418028738,8.97981118304447,2.99535239245728,115.550854605234,112.555502212777,1.24495069417207,3.48249967346162,0.172065067836499
"Mean_FilteredChromatin_AreaShape_MeanRadius",97,4128,7.64253314077091,3.66329758754121,7.18802808202656,7.3266866849343,3.10460657450674,1.34091449314313,29.8302268005707,28.4893123074276,1.09310106528624,2.24745258674822,0.0570167364906132
"Mean_FilteredChromatin_AreaShape_MedianRadius",98,4128,6.62133901913717,3.20720033300664,6.30788655293195,6.34815964670893,2.72168383649454,1,28.6530975637888,27.6530975637888,1.03532604927979,2.04288854814157,0.0499178927973429
"Mean_FilteredChromatin_AreaShape_MinFeretDiameter",99,4128,77.2345566919425,32.8543279552946,72.3170170072126,74.3976770961175,28.2010510637541,13.9645495108991,303,289.035450489101,1.10242039638853,2.30570447484273,0.511355278908842
"Mean_FilteredChromatin_AreaShape_MinorAxisLength",100,4128,68.7705018566534,30.0056909852732,63.4464500276811,65.7995420785116,24.7558062164641,10.8336609735485,359.319327021812,348.485666048264,1.46831739349123,4.94323043679581,0.467018181090331
"Mean_FilteredChromatin_AreaShape_Orientation",101,4128,-0.0143174759605519,47.6497476106052,1.11515890874992,0.0917003886493853,54.4199595154516,-89.9309695492203,89.9775129557743,179.908482504995,-0.0254630226065997,-0.967164860810928,0.741635927312592
"Mean_FilteredChromatin_AreaShape_Perimeter",102,4128,739.265955706671,548.831381337661,608.124999999998,652.456267874436,315.964298999999,86.764,6566.07399999996,6479.30999999996,3.2112967097285,17.2319928538611,8.54218733250993
"Mean_FilteredChromatin_AreaShape_Solidity",103,4128,0.701250252164353,0.132703442073769,0.716047640010896,0.709321695477157,0.130920415378543,0.0744175465867946,0.975569220541798,0.901151673955004,-0.609796700429576,0.36679750645428,0.00206543885865301
"Mean_FilteredChromatin_AreaShape_Zernike_0_0",104,4128,0.362343440334865,0.139197231916375,0.343710546866884,0.352635800860519,0.134689357607153,0.0154166290413398,0.935287436275056,0.919870807233716,0.681126407053163,0.501054729125396,0.00216651028280936
"Mean_FilteredChromatin_AreaShape_Zernike_1_1",105,4128,0.0427091554840329,0.0242884709386052,0.0387281483333329,0.0407421256159176,0.0240877242084502,0.000523782511406029,0.158483659669987,0.157959877158581,0.796163965511239,0.606611422048802,0.000378033537863866
"Mean_FilteredChromatin_AreaShape_Zernike_2_0",106,4128,0.115251581543585,0.0424904278393468,0.11630612286566,0.115743655391311,0.0460067201795673,0.000178026147388017,0.222552007942479,0.222373981795091,-0.101958041439382,-0.493831111509721,0.000661334622589462
"Mean_FilteredChromatin_AreaShape_Zernike_2_2",107,4128,0.059376050213045,0.0197777585782946,0.0597783297876232,0.0595632694944758,0.0199004279618431,0.00123166559730972,0.117825209601714,0.116593544004404,-0.0783508981117499,-0.196387623723929,0.000307827366542306
"Mean_FilteredChromatin_AreaShape_Zernike_3_1",108,4128,0.0294144005010458,0.0164121543431189,0.0270815191928541,0.0281900162045469,0.0166136284508613,0.000227501945411702,0.0883199968647879,0.0880924949193762,0.643679288976406,-0.0524074475774983,0.000255444024697149
"Mean_FilteredChromatin_AreaShape_Zernike_3_3",109,4128,0.0160779315068048,0.00991890866005647,0.0143310713685082,0.0149844635680878,0.00870632675799318,1.83245734767565e-05,0.0791095420107463,0.0790912174372696,1.38752831029002,3.36091628846982,0.00015438107001416
"Mean_FilteredChromatin_AreaShape_Zernike_4_0",110,4128,0.0236486215114084,0.014808418159797,0.0219336347380318,0.0226338171858348,0.0154916964973642,6.09593583861334e-06,0.0890825684904868,0.0890764725546482,0.623898790568208,0.0794732887821494,0.000230482961289167
"Mean_FilteredChromatin_AreaShape_Zernike_4_2",111,4128,0.0337277613352157,0.013973318757728,0.0339075377112555,0.0338834063501413,0.0153440452544521,0.000461162901907871,0.068938742402985,0.0684775795010772,-0.0780552031589811,-0.650114448523028,0.000217485206830678
"Mean_FilteredChromatin_AreaShape_Zernike_4_4",112,4128,0.0234357848007059,0.00815544571784829,0.0236130304228287,0.0235934381205713,0.00860062598156881,0.000886666595229946,0.053156610498594,0.0522699439033641,-0.144146967129105,-0.355857171320336,0.000126933968192893
"Mean_FilteredChromatin_AreaShape_Zernike_5_1",113,4128,0.016154641764591,0.00820463826765953,0.0152505639928138,0.0157045830489191,0.00844332455034397,0.000257201826776709,0.0623134010481854,0.0620561992214087,0.51564900895275,-0.00269276566566834,0.000127699616787598
"Mean_FilteredChromatin_AreaShape_Zernike_5_3",114,4128,0.0147929097505858,0.00777127608054219,0.0138190989501357,0.0142399975065627,0.00787229710748329,3.85764427007531e-05,0.0527250742267353,0.0526864977840345,0.652884653841138,0.212101203400965,0.000120954628962449
"Mean_FilteredChromatin_AreaShape_Zernike_5_5",115,4128,0.0084146077936448,0.00524978342859448,0.00746115066601476,0.00784243991877983,0.00465937006351341,0.00010725453280275,0.0443108287290243,0.0442035741962216,1.25951304055167,2.54073372687912,8.17093100486728e-05
"Mean_FilteredChromatin_AreaShape_Zernike_6_0",116,4128,0.0131038135881378,0.0084252509422977,0.0119424067540473,0.0124908550666072,0.00879570397607793,8.11058333174212e-07,0.0664898248817839,0.0664890138234508,0.665251729000261,0.198049204502545,0.000131133303086826
"Mean_FilteredChromatin_AreaShape_Zernike_6_2",117,4128,0.012823152973652,0.00598316360283219,0.0124400075601614,0.0125674180775103,0.00602581509294165,0.000171984631802945,0.03783430178425,0.037662317152447,0.452406742326327,0.130632296602897,9.31238738788577e-05
"Mean_FilteredChromatin_AreaShape_Zernike_6_4",118,4128,0.0155283297288212,0.006890451502653,0.0152516375574657,0.0154028913083594,0.00740985160449117,0.000209317171236956,0.0394341156693606,0.0392247984981236,0.185432107867318,-0.475067019685744,0.000107245193228162
